MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur
E02000537,Hounslow 012,2.057782804919984,1.424160180193623,1.5283031223801975,1.2189098031187116
E02000538,Hounslow 013,2.006842101650481,1.471126131664971,1.4867652659721462,0.8838351876992052
E02000539,Hounslow 014,2.0028362189415714,1.4919235460231899,1.520739359269786,0.8285838358596693
E02000540,Hounslow 015,2.0559917074512337,1.4755121766333599,1.509069581754201,1.2311925675273685
E02000541,Hounslow 016,2.06297776473612,1.4785758601695715,1.5946021636247008,0.9605219152177522
E02000542,Hounslow 017,2.1761383651332697,1.5498639376842456,1.7573327734354833,1.1510285111848662
E02000543,Hounslow 018,2.208977246172313,1.5898299864967205,1.5032136700729535,1.1149216158507758
E02000544,Hounslow 019,1.6522635321668093,1.2078113942005149,1.1286301481528902,0.42495655889142603
E02000545,Hounslow 020,1.9618748080852504,1.3909019648417515,1.4003230388673167,0.9628079390323584
E02000546,Hounslow 021,2.052095865975182,1.5176650634349413,1.6020599913279623,1.131970387860186
E02000547,Hounslow 022,2.0023954094270167,1.4772918570535754,1.3999436323423051,1.0246776269157594
E02000548,Hounslow 023,1.9881007767002923,1.4711080099429377,1.491501168584781,1.1063174815298877
E02000549,Hounslow 024,1.99906888827546,1.4675899712332048,1.4814516100779185,1.038831446780293
E02000550,Hounslow 025,2.1009905809758997,1.534137897875304,1.6131213327230147,0.9956786262173575
E02000551,Hounslow 026,2.090825148271671,1.5718025391524446,1.5546732125658598,1.2325967431495786
E02000552,Hounslow 027,1.9908021556040272,1.51945234106224,1.3824019862450458,0.954046420722263
E02000553,Hounslow 028,1.9813763827575837,1.4970765434107978,1.4288117118522714,1.1501927943935086
E02000554,Islington 001,2.107308915674877,1.4299783103625647,1.6757268582306186,1.120999748482677
E02000555,Islington 002,2.0319838325769277,1.3650781417440498,1.5904339991020986,1.179444901063269
E02000556,Islington 003,2.3126058540682313,1.5744627323450588,1.7395932965423166,1.2096828425613217
E02000557,Islington 004,2.3563619589715423,1.6610262392906177,1.876440878901564,1.367476484919189
E02000558,Islington 005,2.199603721750491,1.5600709052663402,1.6834286627646602,1.1631860323959502
E02000559,Islington 006,2.0460291793289374,1.3038292836461576,1.5096336684726566,1.249775895744051
E02000560,Islington 007,2.367307329575728,1.6482914085289335,1.7785264849471818,1.249234550105989
E02000561,Islington 008,1.9426955596335054,1.3270202061721457,1.3590072583765855,1.1046802638046902
E02000562,Islington 009,2.0132503217750948,1.2883857233515181,1.482092193482057,1.1942726518850177
E02000563,Islington 010,2.17266468999395,1.4757037616320867,1.752695516428629,1.0970144232698655
E02000564,Islington 011,2.1275180338829,1.47926297565306,1.5935653974155748,1.0666097968395594
E02000565,Islington 012,2.310638008276918,1.576905897681687,1.743967840195568,1.4624098424554344
E02000566,Islington 013,2.2978398043984227,1.4716379221116411,1.7259632196815553,1.284937253613424
E02000567,Islington 014,2.0690197982534784,1.2819137052169085,1.5347667361968016,1.254404783572079
E02000568,Islington 015,2.1558516530864757,1.619940848810664,1.604146581627432,1.2566644757882117
E02000569,Islington 016,2.209811286643236,1.5399960143275486,1.6160187411303437,1.3836141541806346
E02000570,Islington 017,2.0326169210340694,1.3277977443517839,1.3516660845264763,1.0656958205028626
E02000571,Islington 018,2.0466304445870604,1.349401101827343,1.586190201236636,1.146772951255559
E02000572,Islington 019,2.0229771927823785,1.392444770397738,1.522928839805095,1.0620719877762006
E02000573,Islington 020,2.387890471455305,1.5778843933175082,1.8100244440648738,1.2859573571307288
E02000574,Islington 021,2.4038340177140047,1.7191534095413272,1.8557361273133348,1.3022436745588541
E02000575,Islington 022,2.273601752872778,1.5314992221940007,1.657845721726691,1.3867253753899051
E02000576,Islington 023,2.327156670399796,1.544745698571606,1.733114651087682,1.2821364013068592
E02000577,Kensington and Chelsea 001,2.3008069087286005,1.6848596463662728,1.7924654269119922,1.4058530913064067
E02000578,Kensington and Chelsea 002,2.2916524469369195,1.7517893493841807,1.793066238119402,1.4569818219512538
E02000579,Kensington and Chelsea 003,2.192489991499678,1.4822552336362609,1.7044208708857231,1.1188803869324515
E02000580,Kensington and Chelsea 004,2.344304377791183,1.614641258173509,1.869913763276815,1.3904239887956635
E02000581,Kensington and Chelsea 005,2.036282898895445,1.4527966689222616,1.450713717773969,1.1429298379058555
E02000582,Kensington and Chelsea 006,2.2436034136807437,1.4650753350895942,1.6617810493431953,1.308138758163878
E02000583,Kensington and Chelsea 007,2.0589864312931003,1.2559769326609675,1.5053861638032024,1.2187576726392146
E02000584,Kensington and Chelsea 008,2.240916539092516,1.3832395012057288,1.5000369348593223,1.1008590266296772
E02000585,Kensington and Chelsea 009,1.9478687173656062,1.2149914679498093,1.3921698226467047,1.1013745301505617
E02000586,Kensington and Chelsea 010,2.1340926284713326,1.2619857607036862,1.6494962411567917,1.1058341862296717
E02000587,Kensington and Chelsea 011,2.2356452993720355,1.4305401222504224,1.703704939592652,1.2468852749891473
E02000588,Kensington and Chelsea 012,2.4782828588408643,1.5621912753364953,1.8750127957300344,1.1034284860949566
E02000589,Kensington and Chelsea 013,2.1933001674959147,1.3739075277165598,1.8270852283576071,1.0084331675368627
E02000590,Kensington and Chelsea 014,2.379462795904935,1.4426992845843116,1.8286544018467072,1.1743884447904598
E02000591,Kensington and Chelsea 015,2.370068158365804,1.667838337086692,1.8699084385282276,1.2935795121496605
E02000592,Kensington and Chelsea 016,2.328330214510787,1.4835848293936207,1.8302489189753377,1.4140902841397376
E02000593,Kensington and Chelsea 017,2.0355800969149507,1.3414326595138177,1.6049162434342896,0.9496485417619812
E02000594,Kensington and Chelsea 018,2.062631066272856,1.230464432172465,1.3987303537161895,0.9756945831894049
E02000595,Kensington and Chelsea 019,2.2693486476572886,1.4402341511342946,1.6691777175152516,1.0420770068223075
E02000596,Kensington and Chelsea 020,2.2191833608507427,1.5921616733838306,1.5752609228456294,1.1419141738362122
E02000597,Kensington and Chelsea 021,2.113943352306837,1.4679778752797927,1.6989700043360187,0.8399518604471246
E02000598,Kingston upon Thames 001,1.6187666985912932,1.060910369755384,0.9900545124918905,1.014770058316727
E02000599,Kingston upon Thames 002,1.8143221069098259,1.2942849932412122,1.1228888553939107,1.3513832379138055
E02000600,Kingston upon Thames 003,1.7856360008269907,1.219651374944308,1.0926095132482438,1.027845901251973
E02000601,Kingston upon Thames 004,1.9959394185271266,1.3682916055199812,1.41452089893195,1.0615458980454378
E02000602,Kingston upon Thames 005,2.0580870005483565,1.4178014139430095,1.5768808595348087,1.2218487496163564
E02000603,Kingston upon Thames 006,1.842152236322264,1.353252782264079,1.2641081392882756,0.9455004345616527
E02000604,Kingston upon Thames 007,2.0170006321593923,1.264429444496966,1.5194163234920461,1.1386647611150575
E02000605,Kingston upon Thames 008,1.6786940483617072,1.0850672245706077,1.204754452428234,1.0348655220191727
E02000606,Kingston upon Thames 009,2.4507974407485587,1.7208362228909693,1.7838668950770527,1.1177601519811766
E02000607,Kingston upon Thames 010,1.5958000124898906,0.9969451610371396,1.0156945970499784,0.6528326722601172
E02000608,Kingston upon Thames 011,2.090519599729184,1.5130079912540433,1.6472070889815476,0.8424827914673881
E02000609,Kingston upon Thames 012,1.7916541073854215,1.1849788283937717,1.2660120793029899,1.0119949117435898
E02000610,Kingston upon Thames 013,1.786085358296628,1.2338825280645818,1.3531966506742577,0.9082797645434988
E02000611,Kingston upon Thames 014,1.6207177307964058,1.0130538619504448,0.9526379394787895,0.9632114668922799
E02000612,Kingston upon Thames 015,1.5768326721641273,0.9325466833367541,1.0055676206795605,0.9135032758704057
E02000613,Kingston upon Thames 016,1.8757203245205982,1.3284365926386266,1.3528415792402606,0.8571154034590382
E02000614,Kingston upon Thames 017,1.9354209556726538,1.3246311330857954,1.4067418639807145,0.8491821800983334
E02000615,Kingston upon Thames 018,1.7526612840216258,1.0727842215946295,1.2012112860487507,0.9953920577596465
E02000616,Kingston upon Thames 019,1.6299361214558794,1.0312297721355048,1.121406402484593,0.6889528835784948
E02000617,Kingston upon Thames 020,1.8260097365164552,1.3444793628917378,1.2254095599475356,0.7670038896078462
E02000619,Lambeth 002,2.034473985589166,1.4495820193982174,1.527920792859822,1.118605670638821
E02000620,Lambeth 003,2.114808766129132,1.4432152176929747,1.5391766439054826,1.117963616253768
E02000621,Lambeth 004,2.0995241806211733,1.4705862056407148,1.585785004361081,1.0418543683579033
E02000622,Lambeth 005,2.1994574773798936,1.525055664534612,1.7794656182483202,1.2670402366016704
E02000623,Lambeth 006,2.0581967545654973,1.4092630387694285,1.6794164679603398,1.2046689119245853
E02000624,Lambeth 007,2.046616003575631,1.4120899791930692,1.6610909748530405,1.095651608413175
E02000625,Lambeth 008,2.065219783295487,1.289083824147169,1.6632209181465818,1.1018342822211897
E02000626,Lambeth 009,2.0089837537508446,1.440061891801606,1.4476150296920518,1.1499426876711096
E02000627,Lambeth 010,2.0776542478104756,1.5571669287019843,1.5457207307805463,1.1277396422944916
E02000628,Lambeth 011,2.323857888238623,1.6948973926547444,1.7431594253512859,1.3594817568528619
E02000629,Lambeth 012,2.159719289338171,1.5173278094261782,1.573311243553005,1.3133637307377066
E02000630,Lambeth 013,2.2174490344850257,1.5223023756112641,1.4973770001403297,1.3270841514085439
E02000631,Lambeth 014,2.0494853630799184,1.4383686657276458,1.421401879870403,1.1739251972991736
E02000632,Lambeth 015,2.1034611233154386,1.357901532537175,1.6365507483237993,1.3758898679289635
E02000633,Lambeth 016,2.4366624514495747,1.718671805710346,1.8627181382685283,1.2998940446416165
E02000634,Lambeth 017,2.15711888405392,1.4414692004402143,1.7367162280756576,1.3705642614117695
E02000635,Lambeth 018,2.139117562795169,1.437884761100972,1.6909912044477704,1.2941554996106186
E02000636,Lambeth 019,2.1301079774931733,1.427810029808227,1.6779484189124605,1.2412933386209812
E02000637,Lambeth 020,2.1306131843271685,1.446685185069763,1.590165075458313,1.2607056861537822
E02000638,Lambeth 021,2.0486777685084516,1.4280023068718344,1.5835378110719036,1.0492180226701815
E02000639,Lambeth 022,1.9573507657354636,1.3211050378173628,1.4904889128660577,1.1280027415264695
E02000640,Lambeth 023,1.8730459721563746,1.2883105649007565,1.3818105083715018,1.006617542112115
E02000641,Lambeth 024,1.8999520805686667,1.3953097521977413,1.4190044179959513,0.8217426791878111
E02000642,Lambeth 025,1.9237308278323213,1.3643568498131742,1.344790726468581,1.1292787584639687
E02000643,Lambeth 026,2.000650767835204,1.2946569799722227,1.52952623958109,1.1760912590556813
E02000644,Lambeth 027,2.0591492354076597,1.409698786529005,1.5038235757230853,1.0991101497375124
E02000645,Lambeth 028,2.0636107948079228,1.4928304706720124,1.5030153976510001,0.9943805844958492
E02000646,Lambeth 029,2.162932148020988,1.467700713244371,1.6639953583883391,1.1718051321571146
E02000647,Lambeth 030,1.8512024740332975,1.2644312272125813,1.2698599789239795,1.1002270628193127
E02000648,Lambeth 031,1.95603155353081,1.3715273182414156,1.416572266424199,0.7007619676053575
E02000649,Lambeth 032,2.0533076028078456,1.4490691322625988,1.5419671584767496,1.0955163051486976
E02000650,Lambeth 033,2.080904827012143,1.53256266359685,1.5275224389573265,0.8554257923903836
E02000651,Lambeth 034,2.049710590849135,1.4216535633613308,1.497374277299449,1.1041309511125632
E02000652,Lambeth 035,1.8828192318688666,1.3190415985067008,1.2484605242209934,1.078476090298533
E02000653,Lewisham 001,1.8597996898549007,1.1906322078836113,1.3763666099347762,1.1973022733926006
E02000654,Lewisham 002,2.0694372118341513,1.3763531860211151,1.5454282265355401,1.3337718240532983
E02000655,Lewisham 003,1.985801760222925,1.3872161432802645,1.3819941026254425,1.154190584753956
E02000657,Lewisham 005,2.0602618599810003,1.4314918026733163,1.5498996721226586,1.2026056535878524
E02000658,Lewisham 006,1.973042286762282,1.4137342758552696,1.459685604616843,0.9155967132975533
E02000659,Lewisham 007,1.7461905883026032,1.1687377368965868,1.1687377368965868,0.98887552031174
E02000660,Lewisham 008,2.048046197704701,1.3795169258452515,1.5224516053571393,1.172140728504438
E02000661,Lewisham 009,2.114820935526013,1.4371126187061207,1.6017958620925725,1.1332533330232752
E02000662,Lewisham 010,1.9715628962685274,1.387322614102544,1.4740758112911496,1.0586128112462623
E02000663,Lewisham 011,2.0107900926493762,1.4367588249216574,1.5299568966839965,0.9642844477334656
E02000665,Lewisham 013,1.9647736558752007,1.437225032461378,1.2812037561810308,1.0325960445027043
E02000666,Lewisham 014,1.9849964426684965,1.4159215138341668,1.4406167409801938,1.02642526471254
E02000667,Lewisham 015,1.8608635382660008,1.2588035469380385,1.2023221909855903,0.9668980633361521
E02000668,Lewisham 016,1.8675014399849494,1.1381987571391228,1.275660613838673,1.0987233537715249
E02000669,Lewisham 017,1.976029374342603,1.4299460387570018,1.3279565002196703,1.083546051450075
E02000670,Lewisham 018,2.13913914071646,1.486873834474508,1.6396416649475654,1.2318459192694184
E02000671,Lewisham 019,2.067480386554728,1.3921710684695934,1.4176674555544417,1.1477418681722615
E02000672,Lewisham 020,2.398322928151866,1.7524479265033468,1.7547001069105528,1.612495970790322
E02000673,Lewisham 021,2.0099866634459174,1.3643227604298698,1.3802828838235968,1.1603357698966639
E02000674,Lewisham 022,1.8276524610244351,1.2472556705438025,1.3070655125236823,0.9956786262173575
E02000675,Lewisham 023,1.9663937294938045,1.3703165995966897,1.3934564031049523,1.0547957084948225
E02000676,Lewisham 024,1.8859453044078711,1.3064511409786501,1.2381278225192336,1.0474114630489326
E02000677,Lewisham 025,2.0435588273396443,1.3879268394408877,1.4949092908008825,1.2629274359528062
E02000678,Lewisham 026,2.029316563686941,1.4947874837748951,1.3705153543303235,1.1325165861253652
E02000679,Lewisham 027,2.038067765970388,1.4374908534265536,1.508367936685599,1.0736330508788152
E02000680,Lewisham 028,2.0651431944667,1.5070295770816855,1.4973134116193951,1.3008942998397548
E02000681,Lewisham 029,2.0925597814904684,1.5321573697979296,1.5214335044061567,1.0514647838386344
E02000682,Lewisham 030,2.0198731492220188,1.4434069040516442,1.316720501173824,1.1823583648360363
E02000683,Lewisham 031,1.8524670993117003,1.3653824476638592,1.2495107310258866,1.116039875369751
E02000685,Lewisham 033,2.021258118788847,1.406788869479065,1.3556363470316837,1.227607304994267
E02000686,Lewisham 034,2.1284131109936015,1.5382991041478313,1.5845612949185937,1.0355383253789892
E02000687,Lewisham 035,2.0120279410761874,1.3991422448714257,1.534397249955702,1.0187740008750816
E02000689,Merton 001,1.8989135793798497,1.0917565645296508,1.3581874467987478,1.1358613442892487
E02000690,Merton 002,1.916729025602622,1.2289914011984515,1.2381347806383212,1.2255720564060049
E02000691,Merton 003,2.1415472965623716,1.4947309879718242,1.5041520619973896,0.9333290404719603
E02000692,Merton 004,1.9970579208669053,1.3438454070915617,1.3514425888420831,0.8109634155585876
E02000693,Merton 005,1.9664883573364065,1.3017324535314894,1.458385603316996,1.0500473141808424
E02000694,Merton 006,1.8970976235629977,1.2555870161907812,1.3129123560047398,0.9179542141886027
E02000695,Merton 007,1.8811743380900623,1.3357882518118736,1.3380922067214378,1.119883845611032
E02000696,Merton 008,1.8162727099249543,1.2294526851537289,1.362550909080347,0.6093171696866966
E02000697,Merton 009,1.9295223414742535,1.2833430904301137,1.3728651698159575,0.9336740746379623
E02000698,Merton 010,1.7755392875647213,1.0730384143335692,1.3045288097886576,1.102872959981733
E02000699,Merton 011,1.592643303029989,0.9159496934051223,0.9919257995775358,0.8003445344865807
E02000700,Merton 012,2.038380976051821,1.5076352003221447,1.5998500921218213,1.1262961007764414
E02000701,Merton 013,1.8904089552328547,1.3765103030186547,1.3515678810162621,0.9174805785478946
E02000702,Merton 014,1.9655709327634456,1.4343938536681742,1.4361003174821911,1.0609680343687198
E02000703,Merton 015,1.9535162643170707,1.2410119089033655,1.4782083503608765,1.202350959917078
E02000704,Merton 016,1.9666671867145977,1.2962030403552027,1.3732501568901416,0.8164454663811384
E02000705,Merton 017,1.8952476752374685,1.4042423012497145,1.385438737427009,0.8821985920026724
E02000706,Merton 018,2.1000491421936114,1.5849834923290815,1.5571791523462826,1.0242736946449074
E02000707,Merton 019,2.021991092703165,1.4869483076224117,1.5226193875647147,1.0042135623286934
E02000708,Merton 020,1.8172744381114,1.1644304389800626,1.3481891389882796,0.9991067834743778
E02000709,Merton 021,1.7106940029079498,1.181103781926297,1.1702909126440795,1.034005013159273
E02000710,Merton 022,2.0069144730043895,1.4243409664811437,1.5208963085981912,1.1056116893632109
E02000711,Merton 023,1.9071280547616798,1.3044999868557896,1.3833021019479501,1.148981592989737
E02000712,Merton 024,1.9209979553091174,1.3253404555902857,1.411526603206569,1.2100730985132153
E02000713,Merton 025,1.7625833375289954,1.1875880416986597,1.1377905733362446,1.0147232568207063
E02000714,Newham 001,2.016142948421081,1.4518715179825183,1.4988172294811295,0.9336740746379623
E02000715,Newham 002,1.9211150187035486,1.397524898191424,1.4695275596119253,1.0476919903378747
E02000716,Newham 003,2.1917753884494413,1.5682209552447468,1.7150352609871513,1.1714117042367331
E02000717,Newham 004,2.008451179708898,1.432630058771711,1.4729733004505263,1.1346421756788323
E02000718,Newham 005,1.906860004149994,1.298203007768801,1.5606379530230328,0.9709853634181054
E02000719,Newham 006,2.002779836307582,1.4589781485936244,1.5261911316018042,0.9850596502070634
E02000720,Newham 007,1.8751571870766628,1.2837087581233664,1.3578692027959403,1.0005668408225667
E02000721,Newham 008,2.201885694604107,1.666445832882404,1.6494517057620535,1.1220530483708118
E02000722,Newham 009,2.059669121487388,1.4677201462054323,1.6283983440500713,0.7569619513137056
E02000723,Newham 010,1.9935377986684426,1.3812215118649314,1.2851091014353375,0.9020778136110885
E02000724,Newham 011,1.7857325901301275,1.2586029676961314,1.2367011262483016,0.779075108104536
E02000725,Newham 012,2.4076105835778105,1.6844092997759335,1.858388667644402,1.2872901842496525
E02000727,Newham 014,1.8846308936288212,1.3114276423233324,1.3425474429007178,0.915423722065669
E02000728,Newham 015,1.8145341832659412,1.1287139032977156,1.3389807803642568,1.0436181045501236
E02000729,Newham 016,1.9284962465328943,1.4262642712302007,1.3541162879137798,0.9130784604969112
E02000730,Newham 017,2.183993085434444,1.421473658064604,1.524914538231618,1.0697834717072447
E02000731,Newham 018,2.365795268383446,1.6112232040771626,1.6640203383753802,1.1339288891910726
E02000732,Newham 019,2.00788948313636,1.4410680594230276,1.5602544671422363,0.7949761783458307
E02000733,Newham 020,2.072948621218769,1.4847673076501355,1.590002709442323,1.1028410246071074
E02000734,Newham 021,1.9671680070816524,1.4442892618013148,1.4589415496731089,0.9612474110079834
E02000735,Newham 022,2.064115533415177,1.4461971865866077,1.5262748095920837,1.1075961808622075
E02000736,Newham 023,1.9131117156729252,1.3324055600646822,1.2532243140170574,1.0915149811213503
E02000737,Newham 024,2.059774172841367,1.4631406721281757,1.5029617229467438,1.136677139879544
E02000738,Newham 025,1.8355289032593105,1.2400592429750983,1.291792761471542,0.9968664409254063
E02000739,Newham 026,2.1230090402311084,1.5450135422327762,1.548230553104774,1.3543779325419234
E02000740,Newham 027,2.1249387366083,1.5082546537716053,1.671601221988668,1.1508393065812357
E02000741,Newham 028,2.1252801114945012,1.709044966429353,1.4007679340170722,1.118877630968268
E02000742,Newham 029,1.891230694322269,1.2853330242794636,1.3151248945349747,1.0664800572032056
E02000743,Newham 030,2.1233203895807993,1.5048456851902368,1.615445566439542,1.2100613282176145
E02000744,Newham 031,1.8995629931052926,1.3418224298256878,1.24814138694783,1.1000054964044872
E02000745,Newham 032,1.8332820083020414,1.2577685054088883,1.3388017563181067,1.0047895433159164
E02000746,Newham 033,2.2808222056586436,1.5625360361392313,1.7279456332414802,1.1492124312532075
E02000747,Newham 034,2.1981571887848115,1.4824484675747749,1.6843750390940448,1.288157925651942
E02000748,Newham 035,2.0660676207082043,1.4294432442634861,1.6424656217150302,1.1838534310549234
E02000749,Newham 036,2.0374256659596544,1.4972916628872546,1.4149245143891476,1.0832954487415036
E02000751,Redbridge 001,1.8216187875238323,1.1701539400180088,1.2467110422394847,0.8163506111919651
E02000752,Redbridge 002,1.9231887160787096,1.4167368593344027,1.4071493953286776,0.9519468268843909
E02000753,Redbridge 003,1.9508071166590433,1.425339775635338,1.3480426734622646,0.9932773077983154
E02000754,Redbridge 004,1.8167139388940936,1.1870866433571443,1.3532263659451416,0.9355420107730815
E02000755,Redbridge 005,1.9208977812443597,1.2686324750024083,1.3169371545769633,1.0112859794825317
E02000756,Redbridge 006,1.8165438198137562,1.2758731420602725,1.2564961967197676,0.9110589166632188
E02000757,Redbridge 007,1.8737017831276166,1.1714038354426703,1.350665141287858,1.0367822733220255
E02000758,Redbridge 008,1.775574328918529,1.2158689156822133,1.1798238114975739,1.0850917468307573
E02000759,Redbridge 009,1.8729017957922653,1.2207923928002482,1.2936480420413816,1.0509586842464829
E02000760,Redbridge 010,2.0002298462514103,1.41396412210668,1.3444245218977873,0.9848982924188787
E02000762,Redbridge 012,1.872387871006017,1.2204815070329569,1.3150376146475358,1.1541021540839969
E02000763,Redbridge 013,2.051026292397981,1.4791539080649068,1.4357826569245937,1.1897018984225045
E02000764,Redbridge 014,1.9737020281201112,1.239499647330686,1.469828614425114,1.1229868480107779
E02000765,Redbridge 015,1.9731021274671225,1.3211129792384786,1.4746384103954184,1.2148438480476977
E02000767,Redbridge 017,1.959915280214695,1.2548244323455788,1.369844103621911,1.2204649104787266
E02000768,Redbridge 018,1.7400632792914827,1.087530944953377,1.0995954563547576,1.1322854677750098
E02000770,Redbridge 020,2.016299709349631,1.7208735912036486,1.21226793998601,0.9104312901900503
E02000772,Redbridge 022,2.1427087843521764,1.559194112537122,1.57458135580874,1.2821990096589952
E02000773,Redbridge 023,1.908200937617927,1.3911405786428708,1.2808149975790115,0.9870267820318085
E02000774,Redbridge 024,2.068313776626469,1.4771571483088315,1.5198530436929754,1.02858669454864
E02000776,Redbridge 026,2.0508571377532228,1.5279783924728851,1.4856685063783865,1.1778715623171823
E02000777,Redbridge 027,1.9306790277146593,1.2787271664410598,1.427544340630079,1.0367571982209403
E02000779,Redbridge 029,2.5644389284731273,1.8310671848451063,1.929936537725115,1.5544100777964915
E02000781,Redbridge 031,1.8897281127409362,1.3380162881936424,1.2982155484989575,1.1925793201366264
E02000782,Redbridge 032,2.241440956593118,1.5749665121499372,1.5966364913817328,1.261332671729257
E02000783,Redbridge 033,2.0429733521776265,1.5243524300398301,1.5296166700321874,1.1890562362200487
E02000784,Richmond upon Thames 001,1.899655114064265,1.0867417574214095,1.427888976293373,1.132406947442825
E02000785,Richmond upon Thames 002,2.0327680205738154,1.2020044329837476,1.4678020521943222,1.1977564017561424
E02000786,Richmond upon Thames 003,1.8568437251574155,1.154136683167631,1.2584888889941532,1.1727633157067536
E02000787,Richmond upon Thames 004,1.8568090598474236,1.129976887802715,1.3344297907370382,1.1888194129031362
E02000788,Richmond upon Thames 005,1.8068849685515516,1.14576570485762,1.1818410703028996,1.1087015377376144
E02000789,Richmond upon Thames 006,1.7680469085724633,1.1206173628256573,1.2932480897718321,1.0895441113705229
E02000790,Richmond upon Thames 007,1.6596810809998335,0.921477274900234,0.973506274904244,1.0509150825716405
E02000791,Richmond upon Thames 008,2.3965908479663103,1.5902486926840038,1.82303226338769,1.2855178294857337
E02000792,Richmond upon Thames 009,1.6495563094472068,0.9338268822402224,1.1216249008291541,0.9247137978358994
E02000793,Richmond upon Thames 010,1.9066742809152526,1.3467874862246563,1.3609505178919707,0.9343402727773461
E02000794,Richmond upon Thames 011,1.9098281400470798,1.2446209850914065,1.3695597216997064,1.0692307016872578
E02000795,Richmond upon Thames 012,1.9998741357817873,1.2292109067906936,1.4811713311555859,1.3405592181296824
E02000796,Richmond upon Thames 013,1.841598341698122,1.324323473935783,1.3633475818374898,0.9191189690744808
E02000797,Richmond upon Thames 014,2.1156508982872624,1.4029335310996907,1.6579634813338584,0.9482045544420077
