MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur
E02000798,Richmond upon Thames 015,1.8273328938879552,1.1232164826054347,1.3153073975840015,0.9743041082322279
E02000799,Richmond upon Thames 016,1.6951701490572388,1.0742833004697927,1.225874231849533,0.7065524478361052
E02000800,Richmond upon Thames 017,1.8197581280141009,1.3191557774449154,1.283440225178381,0.9947024637881681
E02000801,Richmond upon Thames 018,1.7232065467217474,0.9891840352585225,1.2964629801995053,0.9050244867691433
E02000802,Richmond upon Thames 019,1.7663848836850606,1.1492362215628749,1.1173888543108803,0.8689674469907555
E02000803,Richmond upon Thames 020,1.8985190107031724,1.3416557681124675,1.3293635943079163,1.0378572294770838
E02000804,Richmond upon Thames 021,1.8980894019143448,1.2648523027187628,1.3728902887888614,1.0679687687739314
E02000805,Richmond upon Thames 022,2.080385159197759,1.3155364642946668,1.4694547443991566,1.1507561296500757
E02000806,Richmond upon Thames 023,1.8217458519880412,1.2266448432040515,1.3128811953729487,1.0615587665066972
E02000807,Southwark 001,1.9131357559723785,1.298448103599455,1.4054894479367588,1.1208519686557454
E02000808,Southwark 002,2.5669351461480945,1.7357193272824512,1.9578815337741282,1.476224477559743
E02000810,Southwark 004,2.107816734116867,1.4468993797522092,1.5681927387568724,1.2024813493144106
E02000812,Southwark 006,2.2273106423271347,1.491911372364441,1.628329926656171,1.3595883096040893
E02000813,Southwark 007,2.231342362281126,1.4556770630579001,1.6376771817241016,1.2441251443275085
E02000814,Southwark 008,2.0270249056287155,1.2476756007421248,1.5462995266402275,1.2727703257770386
E02000815,Southwark 009,2.2156752226930543,1.5621106258162196,1.691386429154892,1.1524757275196171
E02000816,Southwark 010,2.0386129722536777,1.44600794317118,1.4344700297774229,1.215957551239143
E02000817,Southwark 011,2.1706804733109193,1.4879905921527605,1.7215613562601215,1.4328014314271438
E02000818,Southwark 012,2.3252630024952037,1.649204790908921,1.8164947693859845,1.2893037832861372
E02000819,Southwark 013,2.1667763671669387,1.4372222751849013,1.5923105876652022,1.206791857629804
E02000820,Southwark 014,2.1236300822004996,1.4590095527559264,1.606080170425229,0.9666719990017865
E02000821,Southwark 015,2.150509445534927,1.5139064672671858,1.68952282799025,1.1424053275982562
E02000822,Southwark 016,2.001035267431605,1.3911499385916861,1.4015526989914535,1.0228666693272033
E02000823,Southwark 017,2.11774123410711,1.4732872574939915,1.49479957218455,1.254479091807679
E02000824,Southwark 018,2.115291521187874,1.5006620988933943,1.5911832706980011,1.1784864715952268
E02000825,Southwark 019,1.9284988971023613,1.3450055016768656,1.440766080008033,1.0150442826935742
E02000826,Southwark 020,2.044438648120188,1.4060286347533817,1.5449575687627113,1.2958288019781734
E02000827,Southwark 021,2.2489100798186947,1.6211711291592061,1.7346896050435332,1.304237563467611
E02000828,Southwark 022,2.218627149528446,1.582103433596364,1.59232259877805,1.2042854596942778
E02000829,Southwark 023,2.057614894923746,1.4185867786496817,1.5277312480747496,1.2454258176025008
E02000830,Southwark 024,2.0260866544862726,1.4914945020198747,1.3506457635222873,1.2850687242556944
E02000831,Southwark 025,2.292490553608721,1.5904124554869101,1.8310444344073262,1.3573376685579646
E02000832,Southwark 026,1.9487693840894358,1.3955686426050529,1.3462070277755525,1.0507095907599275
E02000833,Southwark 027,1.8644538152320684,1.247835103733181,1.2543659708921389,0.8439742776482066
E02000834,Southwark 028,1.9551651930089546,1.1707197095276227,1.4780439382892923,1.1053279744217088
E02000835,Southwark 029,1.907056174209545,1.318872586365571,1.3049961828815826,0.9135032758704057
E02000836,Southwark 030,1.9347572828322326,1.1876612106790203,1.330871243340046,1.1705141712107847
E02000837,Southwark 031,1.8367356779155946,1.1620582100423957,1.2469917849791117,1.2506502394025234
E02000838,Southwark 032,1.7866369143827139,1.1240277882262713,1.218881154224737,0.9828622755350152
E02000839,Southwark 033,1.938946034590022,1.2726621119669197,1.4505591718858635,1.0804464894243937
E02000840,Sutton 001,1.9493631275998053,1.4852223514269798,1.3535822020137436,0.8467340649241314
E02000841,Sutton 002,2.1011971658838204,1.6229493360009037,1.5102450558096154,1.1017341463030363
E02000842,Sutton 003,1.8709372749455213,1.2145662419253478,1.290033279172899,1.004647917851787
E02000843,Sutton 004,1.883832105946338,1.3149049454936816,1.4127094891617678,0.9176250190189811
E02000844,Sutton 005,1.9311343189402959,1.4129129317726312,1.147090244336017,1.026212625420247
E02000845,Sutton 006,1.756086403756706,1.2531908327039905,1.1866721303252918,0.9833147925690823
E02000846,Sutton 007,1.7934965841778163,1.1977635754541525,1.1905251665302332,0.9038459392836005
E02000847,Sutton 008,1.844953518244959,1.2150837569296105,1.367174739581525,1.1760912590556813
E02000848,Sutton 009,1.7206119292748616,1.1382066259433694,1.1458260228135613,1.0812126973782805
E02000849,Sutton 010,1.929243741376001,1.362042120184826,1.4223380220720772,1.0682292933659692
E02000850,Sutton 011,1.9716381109401602,1.3459073755142887,1.3738234562707148,1.1035153796065833
E02000851,Sutton 012,2.288470930156513,1.6453688210096111,1.6939439205691817,1.0548705749649983
E02000852,Sutton 013,1.712198270069774,1.1496468200254852,1.1717343499883235,0.9218540213839803
E02000853,Sutton 014,1.954343936202421,1.4286722907379132,1.2475485943544458,1.085921414610888
E02000854,Sutton 015,1.9220764195149609,1.315886814042462,1.3131117599876898,1.0169070174590582
E02000855,Sutton 016,1.7608354890414828,1.142879199640144,1.1758794597430693,0.8443999537232193
E02000856,Sutton 017,1.9572160873352282,1.3222633877825285,1.3395510226766898,1.1335454638080988
E02000857,Sutton 018,1.7832880492912775,1.25292128261839,1.1179774138926657,0.9735688863608395
E02000858,Sutton 019,1.9363335592640785,1.3988916952481465,1.420366808400071,0.8646764918933229
E02000859,Sutton 020,1.8706790455878632,1.329673019669879,1.3127345977535991,1.087600788873285
E02000860,Sutton 021,1.6226083804106943,1.2009571164127,0.9271740358895811,0.8388317193054056
E02000861,Sutton 022,1.5527291795435503,0.8842484973554319,0.945905398419524,0.7104110474574032
E02000863,Sutton 024,1.8187875137429175,1.3081251107847045,1.2167275224149552,1.1126288883879738
E02000864,Tower Hamlets 001,2.2105456927332483,1.4979991589656518,1.7463618260357465,1.3363524026273523
E02000865,Tower Hamlets 002,2.2230351999509144,1.4487443703805085,1.77948129287752,1.4444077111357196
E02000866,Tower Hamlets 003,2.238611699541396,1.5623213078476526,1.6786981589329952,1.353136353707989
E02000867,Tower Hamlets 004,2.134977952795417,1.510273925591621,1.6650581746451074,1.1533536714228825
E02000868,Tower Hamlets 005,2.3109884765470974,1.5249006594328323,1.8196559094679348,1.3152704347785915
E02000869,Tower Hamlets 006,2.2414253067012835,1.4829906700771085,1.7910444492680524,1.0926202576216932
E02000870,Tower Hamlets 007,2.3413228720456982,1.5936294857329498,1.9528676566498853,1.340117741119015
E02000871,Tower Hamlets 008,2.0780546708843706,1.4304460346270254,1.5836744107232024,1.1717057117255407
E02000872,Tower Hamlets 009,2.390184059686987,1.6031874020754393,1.965381219341496,1.3808106820854529
E02000873,Tower Hamlets 010,2.048053173115609,1.510545010206612,1.5658478186735176,1.0238029146726246
E02000874,Tower Hamlets 011,2.1817352160159342,1.4678342702443823,1.7570191367087322,1.2338135416459997
E02000875,Tower Hamlets 012,2.080266363878658,1.4491065952876192,1.6898885636696894,1.0869893556904366
E02000876,Tower Hamlets 013,2.437373438716008,1.7625253527263296,1.9160873737673951,1.4530558227412627
E02000877,Tower Hamlets 014,2.181058963493002,1.4669155562423264,1.7919342977048112,1.3789419924441222
E02000878,Tower Hamlets 015,2.4573456959235114,1.679623802452647,1.9706695772100273,1.515562384154865
E02000879,Tower Hamlets 016,2.1188417536763153,1.4751578029420587,1.665708344393324,1.0840187345991734
E02000880,Tower Hamlets 017,2.2727799303934333,1.54031531740416,1.8771363794882672,1.0256759774862099
E02000881,Tower Hamlets 018,1.9847600334432631,1.3701109148072803,1.557963284748752,1.0737604789541377
E02000882,Tower Hamlets 019,2.103203709539943,1.4913304161336514,1.64139339032593,1.2961576964213068
E02000883,Tower Hamlets 020,2.188301902857164,1.5142050903885471,1.7739829265327736,1.2377559085293384
E02000884,Tower Hamlets 021,2.288226503879087,1.51353578560495,1.920075966038905,1.3507347007469486
E02000885,Tower Hamlets 022,2.0963674839157624,1.4580953199333553,1.665871441288002,1.0795736892904038
E02000886,Tower Hamlets 023,2.231843228486548,1.4607794433515309,1.8034860695790158,1.3878336236903088
E02000887,Tower Hamlets 024,2.0785895824206846,1.4519631795010504,1.6341813207091453,1.258020577203012
E02000888,Tower Hamlets 025,2.087416301599647,1.3395584110456067,1.704887051050513,1.2334727595030583
E02000889,Tower Hamlets 026,2.0969100130080562,1.3199092122558453,1.7458779445281263,1.1243502616105323
E02000890,Tower Hamlets 027,2.1615717050913847,1.1600415996381541,1.859011603974173,1.1316432442643054
E02000893,Tower Hamlets 030,1.9319630988047425,1.2665161286123872,1.6089388094345933,1.020665906529759
E02000894,Tower Hamlets 031,1.8988667965755102,1.2305205396711092,1.5754560210341721,0.9123072951888058
E02000895,Waltham Forest 001,1.9438752018268148,1.3400581164692533,1.419239362516878,1.2880650184996136
E02000896,Waltham Forest 002,1.8997958193671005,1.244540936108338,1.314858721824658,0.9285512041830659
E02000897,Waltham Forest 003,1.949010658856177,1.366280376475235,1.397538070205677,1.01785444905707
E02000898,Waltham Forest 004,1.8655279879794575,1.232871229059726,1.3240373665169927,1.1407050308127515
E02000899,Waltham Forest 005,1.9343561762277488,1.292380886555468,1.3902881318774731,1.0883877346158934
E02000900,Waltham Forest 006,2.2035304888158285,1.3906171321729728,1.6041707827584466,1.3348211955969018
E02000901,Waltham Forest 007,1.849934168240587,1.150964163904568,1.2766309719020008,1.0165167303242202
E02000902,Waltham Forest 008,1.8953160904661182,1.2932560991381556,1.4497063476867595,1.0544353479581159
E02000903,Waltham Forest 009,2.227524233809192,1.5510185355517496,1.6409720120985982,0.9881276065317645
E02000904,Waltham Forest 010,1.9639922493224542,1.4528025388374746,1.280300510805237,1.0470999784361843
E02000905,Waltham Forest 011,2.054514723752596,1.417201620480669,1.5922271256716902,1.1040942525480621
E02000906,Waltham Forest 012,1.9215333480780632,1.284354100403406,1.4034476009702863,1.0128839973987214
E02000907,Waltham Forest 013,2.0,1.4743812173536335,1.3512710917917417,1.139712761385333
E02000908,Waltham Forest 014,2.1142275875471594,1.446435617120265,1.5862795394000377,1.0948504761701172
E02000909,Waltham Forest 015,1.9874053822781148,1.3190386817329776,1.6064247967304126,1.0420074879249872
E02000910,Waltham Forest 016,1.9952477009254455,1.3360207381390046,1.4511796565751698,1.0248965805286165
E02000911,Waltham Forest 017,2.3485149056840577,1.609656007449589,1.7868467467935265,1.2293172379632338
E02000912,Waltham Forest 018,2.00133697739834,1.431842908221406,1.4251869238128998,1.0602248284099787
E02000913,Waltham Forest 019,1.9086344374382158,1.3334910193411293,1.3458414577275586,0.8676602488073952
E02000914,Waltham Forest 020,2.0981683021187583,1.5086383061657274,1.5967274973464551,1.0299632233774432
E02000915,Waltham Forest 021,2.030715248642241,1.3958922085865195,1.4619120085761734,1.14886650236182
E02000916,Waltham Forest 022,2.101843361950576,1.4148079339593331,1.609073161943601,1.086288010987667
E02000917,Waltham Forest 023,1.9723237322008897,1.3171460816703149,1.462640573134227,0.8763736155119803
E02000918,Waltham Forest 024,2.0582872046421308,1.441518205233827,1.5732429311854188,1.0772509576312745
E02000919,Waltham Forest 025,1.801493552825757,1.278118754399652,1.225412403883649,0.8790606548206332
E02000920,Waltham Forest 026,2.295640235844939,1.6053373839703058,1.7866298367117948,1.196521207020882
E02000921,Waltham Forest 027,2.103910235914488,1.5236967359360762,1.589641692407544,1.145843345742181
E02000922,Waltham Forest 028,1.9076857386810928,1.3014498066989941,1.465486404199227,1.009328224934
E02000923,Wandsworth 001,2.283525901285782,1.5848544837486702,1.777059696775595,1.36799170976003
E02000925,Wandsworth 003,1.850330241998948,1.2898717814605032,1.3422598509201913,0.774455773999052
E02000926,Wandsworth 004,2.150255852715762,1.4825655155717956,1.705149734427263,1.2670084500180874
E02000927,Wandsworth 005,2.154412751844008,1.4848345306952204,1.7590349599365709,1.1086653178566959
E02000928,Wandsworth 006,2.0488197529562213,1.3016545803573047,1.4518501121798282,1.1929161870178684
E02000929,Wandsworth 007,2.0612081245084566,1.4493463370987925,1.652284565333289,1.1565134441423226
E02000930,Wandsworth 008,2.1468877203849255,1.4082050890087032,1.6815415941897447,1.30595518112083
E02000931,Wandsworth 009,1.7861912797124107,0.8709353856654323,1.4261397961336675,0.9242176486386156
E02000932,Wandsworth 010,2.208478457927093,1.5271118649489894,1.5998939295714547,1.372368670633571
E02000933,Wandsworth 011,1.83660240920605,1.0958841777501531,1.3361185079712694,1.2931485996597794
E02000934,Wandsworth 012,2.2432599671795765,1.559013219664264,1.703606644269034,1.3756032994712526
E02000935,Wandsworth 013,2.1758572011239026,1.7281525435523093,1.5493177852789521,1.5519998228016865
E02000936,Wandsworth 014,1.828822821773204,1.21142499470907,1.2057105111846407,1.1792858226339362
E02000937,Wandsworth 015,1.9509855470126132,1.249609472910716,1.2899040677698888,1.2465857428751654
E02000938,Wandsworth 016,1.7265810509962822,1.0688680359942622,1.2334996728828926,1.06625033253141
E02000939,Wandsworth 017,1.8205059923832259,0.9199288059321389,1.1933752799640316,1.2761556202329205
E02000940,Wandsworth 018,2.102637868397837,1.439586247101201,1.4479544150896522,1.14893587958555
E02000941,Wandsworth 019,1.7786775559302759,1.0825414571271197,1.2306824488165171,1.1923257207848963
E02000942,Wandsworth 020,1.8013249480625595,1.0901204873095292,1.1699095633820602,1.1804560644581314
E02000943,Wandsworth 021,2.1218600296977215,1.2688415060473672,1.6236802678024698,1.2594295637991382
E02000944,Wandsworth 022,1.8632168334776902,1.2963385855971308,1.3478105596822352,1.1922677126490788
E02000945,Wandsworth 023,2.1152833313803385,1.5970225506363485,1.4373217077688365,1.3123224350262073
E02000946,Wandsworth 024,2.0947582605539306,1.568993827036105,1.630589898282617,1.0524603073976297
E02000947,Wandsworth 025,1.7713630614368463,1.2063027216407425,1.260660383963335,0.9422493947800679
E02000948,Wandsworth 026,1.7852944127619073,1.1408487384975874,1.2506869692233855,0.9981558593016296
E02000949,Wandsworth 027,2.134526200614025,1.6208215637261618,1.4436974992327127,1.1860379677733186
E02000950,Wandsworth 028,1.88002468292325,1.2561675625004436,1.4570824052811568,1.0974273382412378
E02000951,Wandsworth 029,2.0147008051195145,1.3045183235098026,1.4482535460721502,1.255778160211401
E02000952,Wandsworth 030,2.0030471957795513,1.2594950587907918,1.6810397003582438,0.9096345869998615
E02000953,Wandsworth 031,1.8399158576897763,1.2223744238567358,1.3695019869771003,0.8819643254753325
E02000954,Wandsworth 032,2.053444319226966,1.4713068172166786,1.5245523291699037,1.0696696479660865
E02000955,Wandsworth 033,2.008204523637823,1.3935554050018402,1.4832527697346203,0.9611964882803758
E02000956,Wandsworth 034,2.4324671706561642,1.7469531491692656,1.7774068237359342,1.3828685511099836
E02000957,Wandsworth 035,2.0255030100020175,1.405464369956498,1.5042450009976016,1.074338049663251
E02000958,Wandsworth 036,1.9859825354865532,1.3769565363746266,1.5083293829883364,1.029258771508627
E02000959,Wandsworth 037,1.8385214902626723,1.2475370039783804,1.303179290678708,0.8479776859357694
E02000960,Westminster 001,2.002419474123413,1.2030789246698312,1.463150312654906,0.8618187998011926
E02000961,Westminster 002,1.8482841097697638,1.182390564235331,1.3546041682278105,1.0538123527757919
E02000962,Westminster 003,2.028119319944591,1.3613713271403731,1.5753859165145894,0.9375075517956368
E02000963,Westminster 004,2.1469269328566485,1.5106913235178263,1.7475172291038352,1.1824247644834973
E02000964,Westminster 005,2.1884207185043048,1.4926711329219984,1.790249763545568,1.361361756943763
E02000965,Westminster 006,2.0718726777719225,1.4061190542110686,1.6253672302968996,1.1060185247603875
E02000966,Westminster 007,1.9981320638648807,1.273622136332313,1.5357340659659247,1.0323990470414577
E02000967,Westminster 008,2.4268945058891775,1.5476785652516005,1.8051897066617029,1.0930226224076953
E02000968,Westminster 009,2.224374502071627,1.5799607998266199,1.8086538734772546,1.112235388131655
E02000969,Westminster 010,2.09336253279957,1.385648048847871,1.7073412448113332,1.0074044075231983
E02000970,Westminster 011,2.755173979885665,1.794107900998157,1.9848322113530026,1.2706000398591304
E02000971,Westminster 012,2.5048196234982365,1.7090742919923945,1.8832911653940123,1.4056631044503807
E02000972,Westminster 013,3.284774061994991,2.325568133024116,2.3757441315242724,1.726745568802365
E02000973,Westminster 014,2.2479015854553106,1.5186876924234751,1.8015774625629426,1.253718384383515
E02000974,Westminster 015,2.4109634546269705,1.6910452518111747,1.8820621887967515,1.2596373105057561
E02000975,Westminster 016,2.232430600526663,1.5570134525297392,1.7070447691441415,1.244548639711533
E02000976,Westminster 017,2.407001470567761,1.6465222394078298,1.9452110192569085,1.3231175256268197
E02000977,Westminster 018,3.1902950958149288,2.388834969067276,2.479760676717075,1.4244769507045012
E02000978,Westminster 019,2.6421221760240536,1.830628415029182,1.9482679128959826,1.19047728280752
E02000979,Westminster 020,2.5645920612998614,1.8734187763424885,2.069778459971326,1.083391250349914
E02000980,Westminster 021,2.040621391703603,1.349702391022266,1.7058063306467217,0.8876912376898275
E02000981,Westminster 022,2.2585729581539034,1.5497716336083294,1.8885901901617104,1.0931427734389463
E02000982,Westminster 023,2.338851439322993,1.6447626429257771,1.9255284226838911,0.9387874910316583
E02000983,Westminster 024,1.837399796963979,1.2742113957198598,1.4300048260464766,0.7039493982112609
E02006782,Bromley 040,1.8094808346561182,1.240198258444224,1.1947828667448008,0.8563347660734747
E02006783,Lewisham 037,1.9592211587346446,1.3879415019977046,1.3969896309751015,0.9551119681519538
E02006784,Lewisham 038,2.118037451173125,1.5458581883069995,1.5770517084899434,1.223430880626231
E02006785,Bexley 029,1.9570964953367553,1.4885754123790107,1.3964291891670182,0.7743677026535168
E02006786,Greenwich 033,1.9843724067162483,1.4678280597012652,1.3906075144191683,0.985421532139429
E02006787,Bromley 041,1.9275299611929262,1.2331212311529607,1.3287329039357363,1.1388459058442335
E02006788,Croydon 045,1.9373690735591298,1.4057571209876056,1.3630051405666557,0.8404900977739034
E02006789,Bromley 042,1.8576310099321536,1.3530135816261322,1.1595482265010282,0.9131954232731705
E02006791,Ealing 040,1.816586059138826,1.1356963349203513,1.408416419222953,0.800268664775677
E02006792,Hounslow 029,2.2038557621173176,1.4165994721289121,1.5726041694364603,1.279986702472676
E02006793,Enfield 037,2.26773192227367,1.6207752820581685,1.799011209580439,1.217454501518264
E02006794,Haringey 037,2.3920863971983786,1.7777494735883501,1.8559100505835675,1.4844347867515548
E02006795,Harrow 032,1.7794289226203395,1.206924174854093,1.2705932547234704,1.0109953843014632
E02006796,Hillingdon 033,2.0566498705355687,1.395986523758689,1.404796044515696,1.0904672255301564
E02006798,Lewisham 039,2.346199409652872,1.7414831746811696,1.7665040753027825,1.4918680959158344
E02006799,Barking and Dagenham 023,1.9306387803459037,1.385297766402549,1.316114262049867,1.1967380290333254
E02006800,Redbridge 034,2.044004683554875,1.5340593945736056,1.425286275732859,1.1633780653329038
E02006801,Lambeth 036,2.7390665126819065,2.0137159631257173,2.1241582877771275,1.4162814648691495
E02006802,Southwark 034,2.3358894882857277,1.6647858848114143,1.7253072185656027,1.3466928789958967
E02006836,Sutton 025,1.772007700423233,1.2454303882332929,1.1570084854507554,1.1299864718096426
E02006853,Tower Hamlets 032,2.0010249307225445,1.3734227662531722,1.6677193792581848,0.8773373932647733
E02006854,Tower Hamlets 033,2.388897726420633,1.7137138326216605,1.8498417917323222,1.143111249884954
E02006882,Harrow 033,1.8385416107623256,1.2103710837751551,1.325455065711798,0.9493656444670558
E02006918,Hackney 028,1.9911815349528112,1.298005721232448,1.5550188879120552,1.300652512387801
E02006921,Hackney 029,2.1435640365869997,1.5736887286304386,1.635451707827469,1.3622848239925671
E02006924,Redbridge 035,2.1351883757530743,1.5258093044664447,1.5389423197377272,1.3059934151955312
E02006925,Redbridge 036,1.9562238107125451,1.3319749928725182,1.3403003816566492,1.3181492264094037
E02006927,Greenwich 034,1.9205738148673406,1.3758752920875799,1.327657202979248,1.0688005129764626
E02006928,Greenwich 035,2.123669133961245,1.3460624535322183,1.6607531613512432,1.1626117577953634
E02006930,Greenwich 037,2.1179705793931034,1.462047950851938,1.493029450151686,1.4014170143329443
E02006931,Greenwich 038,2.0556353883100744,1.4727241842708174,1.463450640141856,1.1728462042425343
E02006941,Southwark 035,2.3765146158306405,1.5107406167958277,1.72099343652265,1.111413095181764
E02006942,Southwark 036,2.1756966252421543,1.3647528614622033,1.7115403476868598,1.227655368708894
E02006953,Barnet 042,1.8132995678571946,1.3271770690227416,1.2688601729225975,1.1649234170385443
E02006954,Barnet 043,1.9456856393855946,1.3352021025362986,1.550192366660644,1.0130044602756183
E02006955,Brent 035,2.1579304439032785,1.5538343753255677,1.5868346354284928,0.6122961879997545
E02006956,Brent 036,1.8535279686745467,1.252155696384835,1.3652524704861668,0.869806123431442
E02006968,Ealing 041,2.086010158526659,1.345647469032415,1.6312289733928178,1.2481776883387057
E02006969,Ealing 042,2.4043942496011264,1.5723167195793804,1.674689628288939,1.058182887619102
E02006970,Ealing 043,2.081177369731548,1.5253675456840323,1.6030690816736093,1.4178582375065452
E02006971,Ealing 044,2.088962331140396,1.6248185518075262,1.5463790556958117,1.2587201095694827
E02006972,Hounslow 030,2.0939179341717975,1.50653791953277,1.5607478877604506,1.0801051037685172
E02006973,Hounslow 031,1.895995170227343,1.3600389508303437,1.3125277449513653,1.260515560515678
E02006987,Croydon 046,2.292382253445594,1.6562672292494762,1.7523892871301585,1.1657711068994898
E02006988,Croydon 047,2.2418012289544076,1.6888588569943872,1.6987860202273983,1.3519971880647592
E02006991,Greenwich 039,2.1639565693529224,1.4896505109963767,1.740375388348962,1.127479538985583
E02006992,Greenwich 040,2.3644443756755424,1.629301907424423,1.7902418224074834,1.4265429542804426
E02006993,Greenwich 041,2.012179440097544,1.3780516945840524,1.4313811362857083,1.1070657750433552
E02006994,Greenwich 042,2.529731660359123,1.905529446963649,1.9133292309772072,1.4296030169273752
E02006995,Newham 038,2.0936954589018084,1.217608706292418,1.4610865468967038,1.0317449079475682
E02006996,Newham 039,2.6717007180648067,1.7919233392181813,1.8570732935098748,1.45731286136611
E02006997,Newham 040,2.3593986039617816,1.5310750222201683,2.1002962173700985,1.1396032692747822
E02006998,Newham 041,1.9561467162941182,1.3083292344054807,1.5079015893106849,0.950334788875785
E02006999,Newham 042,1.944870862790079,1.285834818472578,1.5797031409590556,1.0453319202356823
E02007008,Lewisham 040,2.3822620575768525,1.626704784720636,1.6858262368392927,1.2057153223363066
E02007009,Lewisham 041,2.3451085415294903,1.7920811486255699,1.598647333823796,1.4139353846719698
E02007017,Redbridge 037,1.739387741375989,1.2495456551829591,1.110550854110198,1.0081631021506905
E02007018,Redbridge 038,1.9302486322015227,1.3956411886630007,1.3359127560375692,1.2993628362965182
E02007019,Redbridge 039,2.3329933227653603,1.6562997131404935,1.8242730819739954,1.2216804510357175
E02007020,Redbridge 040,1.9016777894849457,1.402454590541274,1.3506475171306485,1.109144469425068
E02007083,Wandsworth 038,2.3223272744664256,1.623627102063227,1.9226292598862136,1.1100957751632072
E02007084,Wandsworth 039,2.0267401620559022,1.430432499617031,1.5570008609588393,1.0852242546828617
E02007108,Hackney 030,2.3512894924109773,1.577665552382813,1.8748178929835924,1.4334783340510266
E02007109,Hackney 031,2.2042886734647666,1.4605750657601304,1.4644527208233322,1.4735895792760787
E02007110,Hackney 032,2.284761933183313,1.5686362358410126,1.686356615444131,1.1506025252539958
E02007111,Hackney 033,2.7864178255205503,2.01241233329707,2.1327289810345516,1.7095943553112805
E02007112,Tower Hamlets 034,1.6254155640054266,0.9420506329999838,1.1887229663413723,0.8259644335454954
E02007113,Tower Hamlets 035,2.243046368583648,1.5587996210683357,1.8756238839155488,1.255237762934422
E02007114,Tower Hamlets 036,2.0236298315158057,1.3022396501525049,1.5625953966895982,0.957462593037678
E02007115,Camden 029,2.2834055809266856,1.5560822924178828,1.8157196029236389,1.2990002136967045
