msoa21cd,price,Log10-price
E02000533,8666.288243508614,3.9378331297114424
E02000534,5778.709584526332,3.7618308690628672
E02000535,5069.795496237777,3.704990441257058
E02000536,5461.067868544138,3.7372775738530786
E02000537,5810.2041792695445,3.7641913944164918
E02000538,4455.82585480766,3.6489282091463777
E02000539,6120.358919561219,3.7867768914616087
E02000540,5395.380739585762,3.7320220972611367
E02000541,4950.931903128854,3.6946869529324213
E02000542,5413.4791296307685,3.733476466800297
E02000543,5526.041898661153,3.7424141734303578
E02000544,5677.739960404685,3.7541754980264965
E02000545,6659.1880993369505,3.823421282402732
E02000546,4915.578543262042,3.6915746398405136
E02000547,5062.557091755051,3.704369933900626
E02000548,4669.86212790382,3.669304058730037
E02000549,4922.949045161541,3.6922253406438315
E02000550,5004.160580634333,3.6993312375050817
E02000551,4566.571633339363,3.659590274580008
E02000552,5058.098245607609,3.7039872605779545
E02000553,5288.240982313623,3.723311237495817
E02000554,7687.428390123143,3.885781083265526
E02000555,8015.711638621485,3.903942085268671
E02000556,8702.348451091939,3.939636468908053
E02000557,8252.291802106698,3.9165745762817443
E02000558,7750.262432699652,3.8893164084603336
E02000559,9553.868932174319,3.9801792789795836
E02000560,7427.540506369543,3.8708450289233363
E02000561,9095.716834908697,3.958836931566349
E02000562,9508.48224896941,3.9781112000602565
E02000563,7548.9810390976845,3.877888334548118
E02000564,8623.954367740449,3.9357064498497425
E02000565,8784.03847095845,3.9436942291652586
E02000566,12466.59473834955,4.095747841745951
E02000567,10671.208499906299,4.028213605471385
E02000568,7572.1729334882575,3.8792205238340287
E02000569,10706.118783917947,4.029632057552356
E02000570,11275.612689508533,4.052140149702394
E02000571,9592.941243530604,3.9819517844378063
E02000572,7585.275301358647,3.8799713477715554
E02000573,11935.05698585411,4.076824496956758
E02000574,10369.078115274006,4.015740146239883
E02000575,10785.187440031206,4.032827697279441
E02000576,12265.57641816335,4.088687962599094
E02000577,8915.12426912946,3.9501274012434036
E02000578,8852.611182681454,3.947071389903102
E02000579,12783.300878936347,4.106643010974718
E02000580,13951.381854500234,4.144617225678604
E02000581,10258.477543335548,4.011082912082845
E02000582,17187.768784325195,4.235219502775008
E02000583,20015.70488474341,4.3013708890783455
E02000584,18637.958389389085,4.270398337804265
E02000585,16998.24880154368,4.2304041816723315
E02000586,16990.657887039055,4.230210195301015
E02000587,17532.715783917974,4.2438491926835065
E02000588,20167.088498168465,4.30464320409037
E02000589,14377.768972197639,4.1576915009123345
E02000590,17016.794440295867,4.230877752692909
E02000591,15564.036856429177,4.192122250564297
E02000592,17718.002463805253,4.2484147577402425
E02000593,13388.852377071453,4.126743353138599
E02000594,16964.347795691287,4.229537167595807
E02000595,18671.008129225036,4.271167768036879
E02000596,16514.0643912701,4.217853973654514
E02000597,11672.744701923813,4.067172987043305
E02000598,8125.509450518621,3.909850599757117
E02000599,7490.664989468843,3.8745203742331364
E02000600,7112.388730709516,3.8520154851652566
E02000601,7650.556765462717,3.883693041868587
E02000602,6825.819711089795,3.83415481316722
E02000603,6507.532601588015,3.8134163525253086
E02000604,6697.031643730914,3.825882350999082
E02000605,6724.794958599887,3.8276790470824493
E02000606,6922.004381239186,3.84023186984216
E02000607,6852.209929969729,3.8358306599021743
E02000608,7012.197262607673,3.8458541248856735
E02000609,6088.983721034613,3.7845448129649695
E02000610,6508.14183268381,3.8134570089975703
E02000611,6288.142115340889,3.798522348427485
E02000612,6286.777081882786,3.7984280613006254
E02000613,6253.578220577755,3.7961285864283743
E02000614,5494.271351085485,3.7399101045510412
E02000615,5398.470489984072,3.7322707317024597
E02000616,5412.8038536408185,3.73342228963958
E02000617,5454.0189958057035,3.7367166462127304
E02000619,8309.976332389033,3.9195997868734636
E02000620,9062.541155248631,3.9572499918225588
E02000621,9957.036851275405,3.9981301144674193
E02000622,7822.059395717568,3.893321109383237
E02000623,7015.751265076298,3.8460741832485583
E02000624,7757.318397436583,3.8897116173320185
E02000625,6913.881497822271,3.8397219315727567
E02000626,6549.094020805819,3.816181225338566
E02000627,8653.10733783281,3.9371720909725574
E02000628,7541.802764098424,3.8774751703947454
E02000629,9080.349594798585,3.958102569244566
E02000630,9139.227573363032,3.960909491707366
E02000631,8296.754857501843,3.9189082582717565
E02000632,8504.173773841278,3.929632125956597
E02000633,7742.953755718161,3.888906665476059
E02000634,7966.541763615613,3.901269837216206
E02000635,8350.542809085502,3.9217147067804334
E02000636,9410.751360105933,3.973624299146824
E02000637,8079.432389966105,3.907380851051256
E02000638,7056.710670082681,3.848602311431234
E02000639,6700.719311749737,3.8261214260374863
E02000640,8905.651133611365,3.949665678251405
E02000641,6162.408803497186,3.7897505052782274
E02000642,7286.098514936439,3.8624950390173485
E02000643,7089.688976694392,3.850627183184731
E02000644,6892.465250188614,3.8383745851964726
E02000645,7115.256174673859,3.852190540856627
E02000646,6961.455454999487,3.842700048517617
E02000647,6470.460225012391,3.8109351718703923
E02000648,6568.539919483515,3.817468843626467
E02000649,6660.704093742004,3.8235201402610404
E02000650,6726.825634899722,3.8278101705425738
E02000651,6685.6880952614965,3.825146111762008
E02000652,6326.214768463529,3.801143931679502
E02000653,6781.548956693081,3.8313289013174194
E02000654,7034.338154740123,3.8472232418893273
E02000655,6406.420882298002,3.8066154670869587
E02000657,6642.996138618931,3.822363999998831
E02000658,7145.912180661968,3.8540576746584354
E02000659,7111.716956830518,3.8519744635790336
E02000660,6970.652346772382,3.843273423341387
E02000661,7108.699533530326,3.851790158103959
E02000662,6950.117415730597,3.841992141650998
E02000663,6820.316859056911,3.833804551627645
E02000665,6973.145723936319,3.8434287411320853
E02000666,6975.592728145949,3.8435811162647884
E02000667,6980.729922519264,3.843900835910916
E02000668,6086.068802631819,3.7843368577221876
E02000669,6160.226993721769,3.789596715460607
E02000670,5681.579476374205,3.754469086154117
E02000671,6717.5346756922045,3.827209916924769
E02000672,5800.137029178706,3.7634382539617626
E02000673,6896.848114152452,3.8386506618433995
E02000674,5944.1186490842765,3.7740874696839297
E02000675,5347.967699033006,3.7281887755207452
E02000676,6717.546340733888,3.8272106710792437
E02000677,5011.630601216294,3.699979052392808
E02000678,5029.542949966233,3.7015285211739712
E02000679,6399.205879040354,3.806126082773067
E02000680,6239.28250648503,3.7951346503570607
E02000681,5414.084118846567,3.7335249991380497
E02000682,4998.043069500746,3.6987999942405954
E02000683,4778.430807804942,3.679285301759222
E02000685,5866.464370607488,3.7683764373711375
E02000686,5212.294386761172,3.7170289363834863
E02000687,6232.091104096098,3.794633793463772
E02000689,8558.297478078215,3.9323873780631415
E02000690,11724.692174414497,4.0691014493651085
E02000691,8310.599423927024,3.9196323495500835
E02000692,9366.563123409771,3.971580264276486
E02000693,7578.295529027711,3.8795715373500848
E02000694,8508.318533847292,3.9298437406221596
E02000695,6390.943511003292,3.805564978874173
E02000696,5965.1253742439385,3.77561957604829
E02000697,8201.729504818652,3.913905442042201
E02000698,9133.48068961311,3.960636314907616
E02000699,7689.971629659127,3.8859247375770853
E02000700,6218.858189649439,3.7937106535887413
E02000701,5645.474607688771,3.75170045836656
E02000702,5216.521381176205,3.7173809917828455
E02000703,7270.305768907183,3.8615526764651755
E02000704,7069.591361992391,3.8493943113413467
E02000705,5616.165558948615,3.7494399018778055
E02000706,5116.68916835229,3.7089890349964247
E02000707,4790.211593811731,3.6803546975471795
E02000708,6410.185494268905,3.8068705970651218
E02000709,6076.917793629376,3.7836833614066188
E02000710,5177.904460920888,3.7141540328741227
E02000711,5710.801274500207,3.7566970477694657
E02000712,5577.591916790303,3.7464467360380618
E02000713,5798.055046637901,3.7632823342231188
E02000714,6103.984124880545,3.785613395443917
E02000715,4552.696174108582,3.658268668469651
E02000716,5494.597873914098,3.7399359137694095
E02000717,4882.287508889195,3.688623350633712
E02000718,3986.8234064738854,3.600626999321173
E02000719,5682.395863681212,3.7545314855333007
E02000720,6140.876028191455,3.7882303299475772
E02000721,4862.76124064846,3.686882946431339
E02000722,6120.414315106885,3.7867808222557415
E02000723,4089.602137994611,3.611681059186257
E02000724,4790.074761087285,3.6803422917181736
E02000725,6672.561914112903,3.8242926122583967
E02000727,4924.311611034428,3.6923455273362045
E02000728,4553.261525439213,3.658322595573564
E02000729,5040.334380680216,3.702459348919168
E02000730,5340.383977789745,3.727572484264521
E02000731,5283.381393613707,3.722911962411956
E02000732,5485.174711720814,3.739190465115446
E02000733,5624.37319012538,3.750074129407754
E02000734,5262.932318203663,3.721227784985988
E02000735,4729.535905708265,3.674818526894563
E02000736,4751.844634603657,3.6768622325965876
E02000737,4705.995539340287,3.6726515111866203
E02000738,4864.906358265023,3.687074485204541
E02000739,4671.715133592627,3.6694763530083185
E02000740,5142.974906988382,3.711214405366576
E02000741,4829.337809605891,3.683887585130425
E02000742,4513.322721167722,3.6544963884750206
E02000743,5017.178504072029,3.7004595528823216
E02000744,5014.151923813469,3.700197488512164
E02000745,4966.357276166837,3.6960379591747436
E02000746,6048.066341243386,3.781616546295714
E02000747,6503.702937874905,3.813160696271737
E02000748,5807.603573255889,3.7639969637830615
E02000749,5521.788018429986,3.7420797300480397
E02000751,6010.549116580803,3.7789141504398587
E02000752,4919.632037913177,3.6919326210844448
E02000753,5022.224877901996,3.7008961550207498
E02000754,6216.455189436466,3.793542807437433
E02000755,5732.85668300627,3.758371084883426
E02000756,5352.665268535305,3.7285700854209067
E02000757,6228.526361836894,3.794385306911794
E02000758,5414.599536375022,3.7335663417417826
E02000759,6345.814880327629,3.8024873987406225
E02000760,5533.5269835146,3.7430020320674164
E02000762,4940.531096464838,3.693773637155688
E02000763,4981.003774211839,3.6973168708066164
E02000764,7030.5691452181,3.8469904838565974
E02000765,5020.939320425642,3.7007849728255424
E02000767,5000.5005239341035,3.6990134771166665
E02000768,8182.14563127597,3.9128672050935074
E02000770,4745.101510356874,3.676245507578125
E02000772,4622.341432373608,3.664862021783329
E02000773,4560.331150756476,3.6589963803232988
E02000774,4736.9526433481615,3.675499042985212
E02000776,4610.882955857745,3.6637840980879224
E02000777,6488.991593377166,3.8121772115216337
E02000779,4573.885939694043,3.660285330279667
E02000781,4901.752077473398,3.690351341573726
E02000782,3969.626346478789,3.5987496293576946
E02000783,4631.579708532819,3.6657291425702936
E02000784,10534.09089640656,4.022597061471384
E02000785,9579.673315849788,3.981350699105385
E02000786,9563.335845163067,3.9806094075946854
E02000787,8248.631214006666,3.9163818872743605
E02000788,9158.99162033241,3.9618476616774507
E02000789,10254.05993494466,4.010895851561536
E02000790,9365.0332967456,3.971509325818803
E02000791,10781.23192927667,4.032668388820892
E02000792,9132.535758389315,3.960591381364738
E02000793,6269.755878306255,3.7972506312982586
E02000794,8017.3376305246,3.9040301732301947
E02000795,9817.253848115668,3.991990020841843
E02000796,5968.092516228274,3.775835546866757
E02000797,8232.627945533455,3.915538488926293
E02000798,7527.105270448798,3.8766279899090335
E02000799,7963.687888691011,3.9011142309039166
E02000800,7081.214180539805,3.8501077303872426
E02000801,8063.883547346335,3.9065442473864116
E02000802,7446.221435990562,3.871935947138733
E02000803,6283.964461069555,3.798233720224551
E02000804,8384.655727692843,3.9234852352625853
E02000805,7766.991067172419,3.890252805672114
E02000806,7132.15078496734,3.853220516273793
E02000807,7556.8209983748775,3.8783391350219625
E02000808,10793.607501371347,4.033166621336399
E02000810,6897.18092403855,3.838671618374183
E02000812,8963.165736693685,3.952461426978209
E02000813,6626.0141754892575,3.8212523606630824
E02000814,7216.3045873772835,3.8583148557181297
E02000815,9336.149122849683,3.970167779917511
E02000816,7283.250196578495,3.862325229235757
E02000817,5661.847376146845,3.7529581581073934
E02000818,7640.660076756003,3.883130878904197
E02000819,6604.203005187466,3.819820414481379
E02000820,7655.906627199836,3.8839966280682705
E02000821,7097.860618380913,3.851127466797656
E02000822,7594.951496867876,3.880525004701781
E02000823,6962.240286979265,3.8427490079612467
E02000824,6082.297766314893,3.7840676777452944
E02000825,5960.542368105407,3.775285779330575
E02000826,6909.666522884435,3.839457087784339
E02000827,5717.653922859577,3.7572178649182706
E02000828,7346.234194906732,3.866064769358368
E02000829,7103.20303215931,3.851454228368557
E02000830,8158.268392738161,3.9115979887437398
E02000831,8607.846725137917,3.934894525164848
E02000832,7464.894525556358,3.873023675786099
E02000833,7575.6161870717415,3.8794179633474726
E02000834,8800.852308738758,3.9445247329522157
E02000835,7434.292531916914,3.871239646146002
E02000836,9238.396868620182,3.965596614995352
E02000837,9811.086210065663,3.991717091877732
E02000838,7805.521518682651,3.8924019253509625
E02000839,7023.213185253523,3.8465358513543517
E02000840,5482.9252256877735,3.7390123231600407
E02000841,5501.194046717726,3.7404569643339527
E02000842,5355.585936168967,3.728806992427285
E02000843,5254.5155676662225,3.720532683068877
E02000844,5531.373240931579,3.7428329643827407
E02000845,5941.572924818407,3.773901431873484
E02000846,5404.046253807771,3.7327190575386524
E02000847,5799.016512780392,3.76335434540957
E02000848,5407.341944975261,3.7329838339958687
E02000849,5173.049681203672,3.713746649329052
E02000850,5191.786927886458,3.7153168606139646
E02000851,4977.462319183543,3.6970079809781806
E02000852,5468.8105643188155,3.737892879985372
E02000853,5480.141799162142,3.738791796038552
E02000854,5383.296444814614,3.7310482959966826
E02000855,5830.526494553209,3.7657077731732893
E02000856,5000.789345563788,3.6990385606092357
E02000857,5250.929664230512,3.7202362009872756
E02000858,4917.001687075914,3.691700357301273
E02000859,4745.466056081014,3.6762788712722068
E02000860,4763.566021328984,3.6779321887622105
E02000861,5356.341590682941,3.728868265542766
E02000863,5255.735382028263,3.7206334910612444
E02000864,7624.749385013451,3.8822255735933227
E02000865,8830.036402330328,3.9459624939851112
E02000866,8755.380197115996,3.9422750098054613
E02000867,7556.06700075939,3.8782958002200285
E02000868,8294.20086432486,3.9187745486565975
E02000869,8945.872642158274,3.9516227110508564
E02000870,7227.3502819833075,3.8589791038180374
E02000871,5660.548017706789,3.7528584788110293
E02000872,8222.018278135336,3.9149784379131334
E02000873,7158.630333551923,3.854829936346642
E02000874,7644.354686701963,3.883340829469296
E02000875,6200.967142793377,3.792459430146929
E02000876,7475.84954591776,3.873660552466666
E02000877,6593.9278172688555,3.8191441886771056
E02000878,10978.46645481765,4.04054167921019
E02000879,6838.670297168167,3.834971666231621
E02000880,9113.66475998556,3.959693049310494
E02000881,6999.5288257337525,3.845068806404116
E02000882,5779.666861457941,3.7619028065173956
E02000883,5813.877420229135,3.764465870867624
E02000884,8968.258150891448,3.9527081009131932
E02000885,5706.8984670932705,3.756400145972232
E02000886,7005.669563546208,3.8454496490945997
E02000887,5535.996900974876,3.7431958383327535
E02000888,7262.900496610885,3.8611100942689487
E02000889,11736.83493894469,4.069550996922342
E02000890,8986.607841119627,3.953595790299322
E02000893,7060.05974211084,3.848808376060203
E02000894,6965.814631418786,3.8429719131852247
E02000895,5652.351870287676,3.7522291897242304
E02000896,5707.426402556712,3.7564403199573526
E02000897,5609.49780446643,3.7489239823770864
E02000898,5411.359397765423,3.733306378745557
E02000899,5215.302199348143,3.7172794785740213
E02000900,4933.850736818146,3.6931860066947024
E02000901,6057.004685704241,3.782257909634031
E02000902,5721.338127820421,3.7574976150803354
E02000903,6301.029187584787,3.799411491355748
E02000904,6168.980316886467,3.790213384560525
E02000905,7124.499933647498,3.85275438676068
E02000906,7608.471647737138,3.881297426597693
E02000907,6860.318008407606,3.836344247790653
E02000908,7194.21221003906,3.856983244198324
E02000909,7246.850993938552,3.860149331668003
E02000910,7568.1876871933,3.8789918938088586
E02000911,7290.206767997168,3.8627398461405735
E02000912,7316.7679026568285,3.864319278869102
E02000913,6569.467897260085,3.8175301947283975
E02000914,6918.85005848888,3.8400339189144503
E02000915,6660.792861432991,3.8235259280968217
E02000916,6371.123510132866,3.804216024364608
E02000917,7009.452090796897,3.8456840717122587
E02000918,6903.731222935216,3.8390838750205494
E02000919,7130.799434863384,3.8531382213928635
E02000920,6178.124201054919,3.7908566348315063
E02000921,6704.2524166417825,3.8263503572169357
E02000922,6594.902406137833,3.819208373075801
E02000923,10505.684074150171,4.021424336604511
E02000925,8479.526299767627,3.928371591508694
E02000926,8684.827973109313,3.9387612204723195
E02000927,9183.091514911857,3.9629889123386883
E02000928,9601.487809848297,3.9823385348668987
E02000929,7446.229722978877,3.8719364304699533
E02000930,9111.15973692273,3.959573660758877
E02000931,9816.16891870995,3.991942023214508
E02000932,8174.231522329968,3.912446934262091
E02000933,8419.183626468382,3.92526998179551
E02000934,8986.389002456686,3.953585214386515
E02000935,5766.20877965172,3.760890363027763
E02000936,7535.585229391657,3.877116986182942
E02000937,10390.666640431667,4.016643411750949
E02000938,7314.384617925662,3.8641777934440475
E02000939,10033.429092442148,4.00144938580316
E02000940,8391.213924000875,3.9238247930526784
E02000941,8463.017635294817,3.9275252458618235
E02000942,8500.225415446459,3.9294304428185836
E02000943,9412.425300676761,3.9737015425545614
E02000944,6960.790723329799,3.842658576862452
E02000945,6047.0467164569245,3.7815433237607436
E02000946,8229.63178675716,3.915380404281903
E02000947,8766.225467485821,3.9428126365239278
E02000948,8640.392631169283,3.9365334778580494
E02000949,9342.986433327726,3.9704857182220286
E02000950,6893.685697413634,3.8384514788122006
E02000951,8223.897954400967,3.9150777127752865
E02000952,8259.429360704338,3.9169500431971223
E02000953,8340.077636245338,3.9211700934238314
E02000954,8256.033012845619,3.916771420870832
E02000955,8638.582662844838,3.936442493381803
E02000956,7661.89492573284,3.8843361918277792
E02000957,7807.510508739109,3.892512577453544
E02000958,7161.883670690506,3.8550272625586683
E02000959,6807.620828257122,3.832995358360094
E02000960,14528.887233144696,4.162232352975847
E02000961,12305.092999381473,4.0900849003602815
E02000962,11791.544952926733,4.071570710996139
E02000963,10202.187253614427,4.008693290422882
E02000964,8851.676927684246,3.9470255544774893
E02000965,10683.246994602481,4.028703269314341
E02000966,12942.963183353086,4.112033715811509
E02000967,14002.602683810755,4.146208766118416
E02000968,15818.153811451197,4.19915579418775
E02000969,10571.342976173137,4.024130163285864
E02000970,23373.726628981512,4.368727960375771
E02000971,14385.457204462135,4.157923669369869
E02000972,19879.078841912036,4.298396256160727
E02000973,14125.276500939337,4.149996957847716
E02000974,12608.32196339273,4.100657290337384
E02000975,12843.356740051375,4.108678545785621
E02000976,13104.55103168379,4.117422146396517
E02000977,21093.632658625425,4.324151378589188
E02000978,21115.333746572,4.324597950224534
E02000979,13243.003630419696,4.121986498107776
E02000980,10763.31264628201,4.031945955585742
E02000981,13826.305647235007,4.140706153258144
E02000982,15676.558354873396,4.195250723428289
E02000983,10471.682138681957,4.020016451007218
E02006782,5319.498663298846,3.725870704095339
E02006783,5047.154895946375,3.7030466333293885
E02006784,4836.81423719519,3.6845594081843474
E02006785,4735.6177362304015,3.675376638447541
E02006786,4621.958781178573,3.6648260681040346
E02006787,5826.171836137988,3.76538328948938
E02006788,4982.925040759449,3.697484354032506
E02006789,4985.371547414575,3.697697530747744
E02006791,8789.56735077474,3.9439674983052293
E02006792,8424.077504592571,3.925522353863806
E02006793,4588.312477195972,3.661652986932108
E02006794,4684.84277754247,3.670695020625831
E02006795,5420.012907616176,3.7340003208003436
E02006796,6026.8240646457925,3.7800885137063815
E02006798,6287.757583736204,3.7984957896987925
E02006799,4380.671689833615,3.6415407061258027
E02006800,4665.588862092978,3.668906465535458
E02006801,13009.606681858704,4.114264166778304
E02006802,9660.004797264528,3.984977342090959
E02006836,5928.185936937406,3.772921816786303
E02006853,8226.473811858408,3.915213719511787
E02006854,11502.316566630772,4.060785316074171
E02006882,5805.540668698987,3.763842671705651
E02006918,6645.651750680954,3.822537579386226
E02006921,6862.846324716469,3.836504274123824
E02006924,4855.927645403036,3.686272207013596
E02006925,5238.226666115429,3.719184287085264
E02006927,7132.872905578041,3.853264485776202
E02006928,6550.218143818925,3.8162557636680043
E02006930,7567.622237415732,3.8789594447070885
E02006931,8242.03652843412,3.916034534971658
E02006941,10088.148497804785,4.0038114664379965
E02006942,10339.002586357352,4.014478643967331
E02006953,7224.831759029346,3.8588277383523355
E02006954,5693.089964653711,3.755348046773775
E02006955,6794.439877220991,3.832153660000265
E02006956,6290.350973728993,3.798674877830224
E02006968,8088.009815950231,3.907841669661386
E02006969,9935.26465751955,3.9971794404211165
E02006970,4304.276115797685,3.6339001231882992
E02006971,4654.122427241597,3.667837803268747
E02006972,8190.391752340303,3.913304674875283
E02006973,6152.387762495467,3.7890436996485506
E02006987,5002.055495748202,3.6991485057398483
E02006988,4913.320040705987,3.691375053853062
E02006991,7086.454810282436,3.850429022010332
E02006992,7666.193677301325,3.8845797869925205
E02006993,7695.915736655889,3.886260303922465
E02006994,5719.668007332393,3.7573708213161074
E02006995,6651.093278863156,3.822893038679358
E02006996,6879.009100445339,3.8375258839910433
E02006997,7147.072851523602,3.854128208973064
E02006998,4920.762082138438,3.6920323674904334
E02006999,6889.074468415717,3.838160879344574
E02007008,6622.336886268306,3.8210112700623595
E02007009,5873.156557771438,3.7688715777661668
E02007017,4631.612973930795,3.665732261792634
E02007018,4683.674195495038,3.6705866771731923
E02007019,4287.931022404156,3.6322477904836417
E02007020,4428.692174867129,3.6462754948247063
E02007083,11282.368968874884,4.052400298414205
E02007084,7854.395258734007,3.8951127525962046
E02007108,9034.9617143605,3.9559263165785
E02007109,9712.885325829204,3.9873482613134126
E02007110,10545.506513588856,4.023067444272158
E02007111,10013.973011832497,4.0006064166187105
E02007112,9160.22384636767,3.961906086555891
E02007113,11111.904510170461,4.045788500648545
E02007114,8093.090159673553,3.9081143786021912
E02007115,10832.995854660669,4.0347485769599905
